cohort_definition_id,age_group,sex,days_prior_history,start_date,end_date,strata_cohort_definition_id,strata_cohort_name,number_records,number_subjects,reason_id,reason,excluded_records,excluded_subjects
7,40;59,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,96,96,10,No observation time available after applying age and prior history criteria,280,280
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,275,275,8,Not Female,101,101
8,40;59,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,73,73,10,No observation time available after applying age and prior history criteria,202,202
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,101,101,8,Not Male,275,275
9,40;59,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,23,23,10,No observation time available after applying age and prior history criteria,78,78
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
10,60;79,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,199,199,10,No observation time available after applying age and prior history criteria,177,177
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,275,275,8,Not Female,101,101
11,60;79,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,135,135,10,No observation time available after applying age and prior history criteria,140,140
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,101,101,8,Not Male,275,275
12,60;79,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,64,64,10,No observation time available after applying age and prior history criteria,37,37
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
13,80;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,92,92,10,No observation time available after applying age and prior history criteria,284,284
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,275,275,8,Not Female,101,101
14,80;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,70,70,10,No observation time available after applying age and prior history criteria,205,205
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,101,101,8,Not Male,275,275
15,80;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,22,22,10,No observation time available after applying age and prior history criteria,79,79
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
16,0;150,Both,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,10,No observation time available after applying age and prior history criteria,0,0
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,275,275,8,Not Female,101,101
17,0;150,Female,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,275,275,10,No observation time available after applying age and prior history criteria,0,0
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,1,Starting population,NA,NA
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,2,Missing year of birth,0,0
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,3,Missing sex,0,0
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,707,707,4,Cannot satisfy age criteria during the study period based on year of birth,0,0
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,5,No observation time available during study period,208,208
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,499,499,6,Doesn't satisfy age criteria during the study period,0,0
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,376,376,7,Prior history requirement not fulfilled during study period,123,123
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,101,101,8,Not Male,275,275
18,0;150,Male,365,2019-01-01,2022-06-01,3,rheumatoid_arthritis,101,101,10,No observation time available after applying age and prior history criteria,0,0
